AGE,female,married,educ_cat,faminc_mid,metro_binary,race_cat,us_citizen,has_children,insured,OCC,IND,INCWAGE,FIRMSIZE,NCHILD,YEAR,STATEFIP,worker_cat,employed
30,1,1,4,200000,1,White,1,0,1,1021,6695,115000,9,0,2025,21,Private for-profit,1
26,0,1,4,125000,1,White,1,1,1,4760,4796,85000,9,1,2025,21,Private for-profit,1
30,0,1,4,55000,0,White,1,1,1,5150,2290,51800,9,2,2025,47,Private for-profit,1
29,0,0,4,67500,0,White,1,0,1,1108,7280,70000,7,0,2025,47,Private for-profit,1
30,1,1,5,67500,0,White,1,0,1,3245,8370,0,1,0,2025,47,Self-employed,1
26,0,0,4,87500,0,White,1,0,1,1530,9590,76000,9,0,2025,47,Government,1
26,1,0,4,37500,1,White,0,0,0,20,180,20000,1,0,2025,47,Private for-profit,1
28,1,0,5,55000,1,Black,1,0,1,3250,7870,41000,9,0,2025,47,Government,1
30,1,1,5,200000,1,White,1,0,1,2320,8191,48000,5,0,2025,47,Private for-profit,1
25,1,0,5,125000,1,White,1,0,1,7750,5276,7200,9,0,2025,47,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,4540,8570,246,7,0,2025,47,Part-time,1
25,1,1,4,55000,1,White,1,1,1,9130,6380,15084,9,1,2025,47,Private for-profit,1
28,1,1,4,125000,1,White,1,1,1,5740,7970,28000,1,1,2025,47,Part-time,1
22,1,0,4,45000,1,White,1,0,1,3255,8191,40000,9,0,2025,47,Private for-profit,1
22,0,1,4,32500,1,White,1,0,1,9430,6290,25100,2,0,2025,47,Part-time,1
22,1,1,5,32500,1,White,1,0,1,2310,7860,4000,9,0,2025,47,Part-time,1
26,0,0,4,87500,1,White,1,0,1,110,7870,50000,5,0,2025,47,Private for-profit,1
30,0,1,5,67500,1,White,1,1,1,5000,7380,35280,7,1,2025,47,Private for-profit,1
29,0,1,4,55000,1,White,1,1,1,3602,9370,94000,9,2,2025,47,Government,1
26,0,0,4,87500,1,White,1,0,1,5120,7590,82000,7,0,2025,47,Private for-profit,1
24,1,0,4,67500,1,White,1,0,1,3255,8191,1100,9,0,2025,47,Part-time,1
27,0,1,5,125000,1,White,1,0,1,4720,5090,95000,9,0,2025,47,Private for-profit,1
27,1,1,5,125000,1,White,1,0,1,3250,7480,65000,9,0,2025,47,Private for-profit,1
29,1,0,4,45000,1,White,0,0,0,4710,3570,45760,7,0,2025,47,Private for-profit,1
24,0,0,4,125000,1,Black,1,0,1,1031,3291,84000,9,0,2025,47,Private for-profit,1
23,0,0,4,2500,1,Black,1,0,0,2721,7870,5000,9,0,2025,47,Part-time,1
29,0,1,4,125000,1,White,1,1,1,7130,7680,77002,5,2,2025,47,Private for-profit,1
22,1,0,4,87500,1,White,1,0,1,2310,7860,35000,9,0,2025,47,Part-time,1
25,1,0,4,32500,1,White,1,0,0,1610,6871,48000,9,0,2025,47,Private for-profit,1
23,1,0,4,32500,1,White,1,0,0,5400,8090,45000,1,0,2025,47,Private for-profit,1
30,1,0,4,27500,1,Black,1,1,1,5400,8191,20000,9,1,2025,47,Private for-profit,1
26,0,0,4,125000,1,White,1,1,1,1360,770,75000,1,2,2025,47,Private for-profit,1
22,0,0,4,125000,1,White,1,0,1,1530,7290,65000,1,0,2025,47,Private for-profit,1
29,0,1,4,125000,1,White,1,1,1,1460,770,93000,1,1,2025,47,Private for-profit,1
28,1,1,5,125000,1,White,1,1,1,2360,7890,0,1,1,2025,47,Part-time,1
30,0,1,4,45000,1,Black,1,1,1,7315,770,55000,9,2,2025,47,Private for-profit,1
30,0,0,5,125000,1,Asian,0,0,1,1530,2290,114000,9,0,2025,47,Private for-profit,1
26,0,0,4,125000,1,White,1,0,1,910,6890,0,2,0,2025,47,Self-employed,1
27,1,0,4,87500,1,White,1,1,1,2205,6991,92000,9,1,2025,47,Private for-profit,1
22,1,0,4,17500,1,White,1,0,1,5400,7480,12260,2,0,2025,47,Private for-profit,1
22,1,0,4,17500,1,White,1,0,1,2300,7860,50000,9,0,2025,47,Government,1
26,1,0,4,125000,1,White,1,0,1,705,7470,58000,2,0,2025,47,Private for-profit,1
26,1,0,4,125000,1,White,1,0,1,9645,8680,35000,9,0,2025,47,Private for-profit,1
29,1,0,5,55000,1,Black,1,1,1,5110,6991,50000,8,1,2025,47,Private for-profit,1
29,0,1,4,200000,1,White,1,0,1,705,8180,108000,7,0,2025,47,Private for-profit,1
27,1,1,4,200000,1,White,1,0,1,4920,7071,60000,1,0,2025,47,Private for-profit,1
27,1,0,5,87500,1,Asian,0,0,0,136,7380,3200,9,0,2025,47,Part-time,1
26,1,0,5,87500,1,Asian,0,0,1,1650,8191,27502,9,0,2025,47,Private for-profit,1
22,1,0,4,87500,1,Asian,0,0,1,705,7870,30000,9,0,2025,47,Part-time,1
22,1,0,4,55000,1,Black,1,0,1,726,9190,18000,5,0,2025,47,Private for-profit,1
22,0,0,4,67500,1,Black,1,0,1,750,6970,36000,2,0,2025,47,Private for-profit,1
26,0,0,4,67500,1,Other,1,0,1,4760,4871,28000,9,0,2025,47,Part-time,1
22,1,1,4,45000,1,White,1,0,1,910,6881,22400,9,0,2025,47,Private for-profit,1
30,1,1,5,125000,1,White,1,1,1,630,8090,76000,7,1,2025,47,Private for-profit,1
30,0,1,4,125000,1,White,1,1,1,2310,7860,100000,7,1,2025,47,Private for-profit,1
29,0,0,4,125000,1,Black,1,0,1,1050,8191,150000,7,0,2025,47,Private for-profit,1
25,0,1,4,67500,1,White,1,0,1,9840,9890,12000,5,0,2025,47,Unemployed,0
26,0,0,5,55000,1,White,1,0,1,120,6871,57000,9,0,2025,47,Private for-profit,1
26,0,0,4,87500,1,White,1,0,1,9640,5392,43000,9,0,2025,47,Private for-profit,1
26,0,1,4,125000,0,White,1,1,1,220,770,125000,5,1,2025,1,Private for-profit,1
23,0,0,4,125000,0,White,1,0,1,3870,9470,40000,9,0,2025,1,Government,1
25,0,0,4,200000,0,White,1,0,1,8830,4771,25000,1,0,2025,1,Private for-profit,1
30,1,1,4,27500,0,Black,1,1,1,2310,7860,0,0,2,2025,1,Government,1
27,0,0,4,45000,0,Black,1,0,1,8740,580,74000,9,0,2025,1,Private for-profit,1
24,0,0,4,87500,0,White,1,0,1,2002,7870,30000,7,0,2025,1,Private for-profit,1
26,1,1,4,125000,1,White,1,1,1,630,7570,0,0,1,2025,1,Private for-profit,1
28,1,1,4,125000,1,Black,1,1,1,420,8370,30000,2,1,2025,1,Private for-profit,1
25,0,1,4,200000,1,White,1,0,0,2320,7860,70000,9,0,2025,1,Private for-profit,1
26,1,1,4,125000,1,White,1,1,1,2310,7860,52000,9,1,2025,1,Government,1
25,0,0,5,125000,1,White,1,0,1,3160,8090,70000,2,0,2025,1,Private for-profit,1
24,1,0,4,125000,1,White,1,0,1,4760,5171,36500,1,0,2025,1,Private for-profit,1
25,1,0,4,17500,1,White,1,0,1,4110,8680,20900,9,0,2025,1,Part-time,1
25,0,0,5,2500,1,Asian,0,0,0,2545,7870,13000,9,0,2025,1,Part-time,1
27,1,0,4,67500,1,White,1,0,1,3255,8191,90000,9,0,2025,1,Private for-profit,1
24,0,0,4,125000,1,White,1,0,1,1021,6871,72000,9,0,2025,1,Private for-profit,1
23,1,0,4,125000,1,White,1,0,1,5940,7190,62000,5,0,2025,1,Private for-profit,1
26,1,0,5,55000,1,Black,1,0,1,440,6991,54000,9,0,2025,1,Private for-profit,1
30,1,1,5,200000,1,Black,1,1,1,3258,7970,65000,7,1,2025,1,Private for-profit,1
25,0,1,4,125000,1,White,1,0,1,51,6970,85000,9,0,2025,1,Private for-profit,1
29,0,1,4,125000,1,White,1,0,1,1065,2680,100000,9,0,2025,1,Private for-profit,1
28,1,0,5,55000,1,Black,1,0,1,5120,6991,55000,9,0,2025,1,Private for-profit,1
24,1,0,4,27500,1,White,1,0,0,4600,9290,30000,1,0,2025,1,Part-time,1
28,1,1,4,87500,1,White,1,0,1,3255,8191,40000,9,0,2025,1,Private for-profit,1
24,1,1,5,125000,1,White,1,1,1,2014,8370,15000,9,1,2025,1,Private for-profit,1
30,1,1,5,200000,1,White,1,0,1,1825,7870,75000,9,0,2025,1,Government,1
30,0,1,5,200000,1,White,1,1,1,220,770,83000,2,1,2025,1,Private for-profit,1
30,1,1,4,125000,1,White,1,1,1,9030,8191,38000,7,1,2025,1,Private for-profit,1
26,0,1,4,200000,1,White,1,0,1,3910,7380,43680,9,0,2025,1,Private for-profit,1
23,1,0,5,200000,1,White,1,0,1,800,3590,65000,9,0,2025,1,Private for-profit,1
30,1,1,4,125000,1,White,1,1,1,9645,3875,0,0,2,2025,1,Private for-profit,1
24,0,0,4,87500,1,White,1,0,1,1460,3580,72500,5,0,2025,1,Private for-profit,1
26,1,1,5,125000,1,White,1,1,1,2330,7860,54600,9,1,2025,1,Government,1
23,1,1,5,125000,1,White,1,1,1,230,7860,45000,5,1,2025,1,Private for-profit,1
24,0,1,4,125000,1,White,1,0,1,5940,7870,50000,7,0,2025,1,Private for-profit,1
24,1,1,5,125000,1,Other,1,0,1,5420,7870,32000,7,0,2025,1,Private for-profit,1
23,1,0,4,45000,1,Black,1,0,1,2016,9470,44000,9,0,2025,1,Government,1
27,0,1,5,200000,1,White,1,0,1,2320,7860,68000,9,0,2025,1,Government,1
27,1,1,5,200000,1,White,1,0,1,3255,7480,0,0,0,2025,1,Private for-profit,1
28,1,1,4,55000,1,White,1,0,1,2145,7270,0,0,0,2025,1,Unemployed,0
27,0,1,4,55000,1,White,1,0,1,3870,9470,74000,9,0,2025,1,Government,1
26,1,1,4,125000,1,White,1,0,1,1108,6991,59000,9,0,2025,1,Private for-profit,1
22,1,0,4,45000,1,Black,1,0,1,2310,7860,3300,7,0,2025,1,Government,1
24,0,0,4,200000,1,White,1,0,1,10,6671,2800,9,0,2025,1,Private for-profit,1
28,1,1,4,125000,0,White,1,1,1,2310,7860,25000,7,2,2025,28,Private for-profit,1
28,0,0,4,45000,0,White,1,0,0,4210,7770,0,1,0,2025,28,Self-employed,1
29,0,0,5,200000,0,Black,1,0,1,2310,7860,43000,1,0,2025,28,Private for-profit,1
24,1,0,5,200000,0,Black,1,0,1,2002,7860,38000,9,0,2025,28,Government,1
26,0,0,4,55000,0,Black,1,1,1,530,9570,40002,7,2,2025,28,Government,1
26,1,0,4,55000,0,Black,1,1,1,2360,7580,15002,7,2,2025,28,Private for-profit,1
28,1,0,5,37500,0,Black,1,0,1,5240,6890,35002,7,0,2025,28,Private for-profit,1
30,1,1,4,87500,1,White,1,1,1,3255,7970,38000,8,2,2025,28,Private for-profit,1
30,1,0,4,67500,1,Black,1,1,1,2014,9170,45000,2,2,2025,28,Private for-profit,1
30,1,1,4,67500,1,Asian,0,1,0,4810,6992,50000,9,1,2025,28,Private for-profit,1
28,0,0,4,13750,1,Black,0,0,0,5860,9590,0,0,0,2025,28,Unemployed,0
22,1,0,4,13750,0,White,1,0,1,4760,5171,19000,7,0,2025,28,Part-time,1
29,1,0,4,87500,1,Black,1,0,1,710,9170,55000,2,0,2025,28,Private for-profit,1
29,1,1,5,200000,0,White,1,1,1,2001,8090,88000,7,1,2025,28,Private for-profit,1
29,0,1,5,200000,0,White,1,1,1,3090,8191,62000,9,1,2025,28,Government,1
30,0,1,4,55000,0,White,1,1,1,4220,7690,12000,9,1,2025,28,Private for-profit,1
27,1,1,4,55000,0,Black,1,1,0,2320,7860,50000,8,1,2025,28,Government,1
30,0,1,4,87500,0,White,1,0,1,3930,7680,65000,9,0,2025,28,Government,1
24,1,0,4,200000,0,White,1,0,1,4700,4971,10000,9,0,2025,28,Part-time,1
30,1,1,4,87500,0,White,1,1,1,3255,8191,52000,9,2,2025,28,Private for-profit,1
28,1,0,5,67500,1,Black,1,0,1,340,8660,55000,9,0,2025,28,Private for-profit,1
25,0,0,4,87500,1,White,1,0,1,1200,6991,75000,9,0,2025,28,Private for-profit,1
25,1,0,5,55000,1,White,1,0,1,3050,8191,25000,9,0,2025,28,Private for-profit,1
22,0,0,4,200000,1,Black,1,0,1,3870,9470,2800,9,0,2025,28,Part-time,1
30,1,1,5,125000,1,White,1,1,1,2014,8191,84000,9,1,2025,28,Private for-profit,1
23,1,0,4,87500,1,Other,1,0,1,3255,8191,35000,9,0,2025,28,Private for-profit,1
27,1,1,4,87500,1,White,1,1,1,2722,7860,35000,2,2,2025,28,Private for-profit,1
28,1,1,4,125000,1,White,1,1,1,2310,7860,52000,8,1,2025,28,Private for-profit,1
28,0,0,4,125000,1,Black,1,0,1,2320,7860,55900,9,0,2025,28,Government,1
29,1,0,4,67500,0,Black,1,1,0,5840,6992,30000,9,2,2025,5,Private for-profit,1
24,1,0,5,67500,0,White,1,0,0,1825,8370,50000,1,0,2025,5,Private for-profit,1
28,0,1,5,45000,0,White,1,1,1,6220,770,69000,2,2,2025,5,Private for-profit,1
27,1,0,4,32500,0,White,1,0,1,4110,8680,7000,9,0,2025,5,Private for-profit,1
27,1,0,5,87500,0,White,1,1,1,2360,9480,50000,9,1,2025,5,Government,1
29,1,0,4,67500,0,White,1,1,1,51,5081,80000,9,2,2025,5,Private for-profit,1
25,1,0,5,200000,1,White,1,0,1,0,0,0,0,0,2025,5,Unemployed,0
26,0,0,5,200000,1,Black,1,0,1,2310,7860,0,0,0,2025,5,Part-time,1
30,1,1,4,125000,1,White,1,1,1,3640,7980,30000,2,2,2025,5,Private for-profit,1
30,1,1,5,87500,1,White,1,1,1,726,7870,89500,2,1,2025,5,Private for-profit,1
28,0,1,5,87500,1,White,1,1,1,6005,170,160000,7,1,2025,5,Private for-profit,1
23,0,0,4,67500,1,White,1,0,0,3322,8191,22000,9,0,2025,5,Part-time,1
28,1,1,4,125000,0,White,1,1,1,440,3180,55000,9,2,2025,5,Private for-profit,1
26,0,0,4,55000,0,White,1,0,1,4350,5581,40000,9,0,2025,5,Private for-profit,1
28,1,0,4,87500,0,Black,1,1,1,8600,570,77000,9,2,2025,5,Private for-profit,1
26,1,0,5,45000,1,White,1,0,1,2360,8390,17401,7,0,2025,5,Private for-profit,1
26,1,0,4,87500,1,White,1,0,1,2635,7370,66000,1,0,2025,5,Private for-profit,1
28,0,0,4,87500,1,White,1,0,0,4251,7770,16000,1,0,2025,5,Part-time,1
30,0,1,4,125000,1,White,1,1,1,750,5392,125000,9,3,2025,5,Private for-profit,1
29,1,1,5,200000,1,Asian,0,0,1,1021,5392,108000,9,0,2025,5,Private for-profit,1
29,0,1,4,200000,1,White,1,0,1,800,6970,80000,7,0,2025,5,Private for-profit,1
29,1,1,5,200000,1,White,1,0,1,735,5392,100000,9,0,2025,5,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,5710,770,37500,1,0,2025,5,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,4800,7470,18000,9,0,2025,5,Private for-profit,1
23,1,0,4,87500,1,White,1,0,1,4760,5191,24266,2,0,2025,5,Private for-profit,1
27,0,0,4,125000,1,White,1,0,1,4850,4796,74612,9,0,2025,5,Private for-profit,1
28,1,1,4,200000,1,White,1,1,1,4850,3980,0,0,1,2025,5,Private for-profit,1
27,1,0,4,200000,1,White,1,0,1,5250,9480,70000,9,0,2025,5,Government,1
28,0,0,4,27500,1,White,1,0,0,4110,8680,25000,9,0,2025,5,Part-time,1
30,1,1,4,67500,1,White,1,1,1,2360,7890,0,1,2,2025,5,Part-time,1
27,1,1,4,200000,1,Other,1,1,1,530,1070,80000,7,1,2025,5,Private for-profit,1
29,1,1,4,87500,1,White,1,1,1,5120,7280,35000,2,2,2025,5,Private for-profit,1
23,1,1,5,200000,1,White,1,0,1,3323,7970,85000,1,0,2025,5,Private for-profit,1
28,1,0,5,55000,1,Black,1,1,1,1220,6970,45000,9,1,2025,5,Private for-profit,1
25,1,1,5,200000,1,Black,1,1,1,3255,8191,60000,7,1,2025,5,Private for-profit,1
26,0,1,5,200000,1,Black,1,1,1,6355,570,45000,1,1,2025,5,Private for-profit,1
23,0,0,4,67500,1,White,1,0,1,1310,7290,68000,9,0,2025,5,Private for-profit,1
23,0,0,4,55000,1,White,1,0,1,5940,9470,35000,1,0,2025,5,Government,1
23,1,1,4,22500,1,Black,1,0,1,2360,7890,25000,5,0,2025,5,Private for-profit,1
27,1,0,4,37500,1,Black,1,1,1,725,9370,42000,9,1,2025,5,Government,1
28,1,0,4,200000,1,Black,1,1,1,2310,7860,40000,8,3,2025,5,Government,1
24,0,0,4,200000,0,Other,1,0,1,1010,9370,0,0,0,2025,22,Government,1
30,0,0,4,200000,1,White,1,0,1,1410,770,75000,7,0,2025,22,Private for-profit,1
25,1,0,5,55000,1,White,1,0,1,735,7390,52000,2,0,2025,22,Private for-profit,1
24,1,0,4,67500,1,Black,1,0,1,2310,7860,35000,8,0,2025,22,Government,1
26,0,0,5,55000,1,Asian,0,0,1,1108,7870,40000,9,0,2025,22,Government,1
26,0,1,4,67500,1,White,1,0,1,220,770,0,1,0,2025,22,Self-employed,1
28,1,0,4,67500,1,White,1,0,1,2850,8170,32000,2,0,2025,22,Part-time,1
26,1,0,4,55000,0,White,1,0,1,4350,7480,0,0,0,2025,22,Unemployed,0
23,1,0,4,200000,0,White,1,0,1,0,0,4800,1,0,2025,22,Unemployed,0
30,1,1,4,87500,0,Black,1,1,1,2310,7860,43000,9,2,2025,22,Government,1
23,1,0,4,67500,0,White,1,0,1,3646,8191,42000,8,0,2025,22,Private for-profit,1
28,1,0,5,200000,1,Black,1,0,1,3255,8191,52000,8,0,2025,22,Private for-profit,1
24,1,0,4,45000,1,Asian,1,0,1,4840,1990,42000,7,0,2025,22,Private for-profit,1
29,1,0,4,17500,1,Black,1,0,1,2310,7860,50000,2,0,2025,22,Private for-profit,1
30,1,0,5,17500,1,Black,1,0,1,710,9370,45940,8,0,2025,22,Government,1
23,0,0,4,200000,1,White,1,0,1,6230,7072,47000,9,0,2025,22,Private for-profit,1
29,1,1,4,200000,1,Black,1,1,0,9121,7860,30000,1,1,2025,22,Unemployed,0
30,0,1,5,87500,1,White,1,1,1,440,770,70000,7,2,2025,22,Private for-profit,1
23,0,0,4,125000,1,White,1,0,0,9610,8780,79000,1,0,2025,22,Private for-profit,1
30,1,0,5,87500,1,White,1,0,1,845,6992,87000,9,0,2025,22,Private for-profit,1
30,1,1,4,87500,1,Black,1,1,1,2310,7860,50000,8,1,2025,22,Private for-profit,1
30,1,0,4,37500,1,Black,1,1,1,5000,8180,38720,9,1,2025,22,Unemployed,0
30,1,1,4,200000,1,White,1,1,1,230,7860,67000,9,3,2025,22,Private for-profit,1
28,1,1,4,67500,1,Black,1,1,1,2310,7860,52000,9,3,2025,22,Government,1
29,0,1,4,67500,1,Black,1,1,0,4840,7680,79000,9,3,2025,22,Private for-profit,1
28,1,0,5,67500,1,Asian,1,0,1,5400,5081,72000,1,0,2025,22,Private for-profit,1
29,1,0,4,125000,1,White,1,0,1,5740,8090,38000,5,0,2025,22,Private for-profit,1
30,1,0,4,200000,1,White,1,0,1,1920,580,119000,9,0,2025,22,Private for-profit,1
26,0,1,4,87500,1,Asian,0,0,1,1360,7290,98000,7,0,2025,22,Private for-profit,1
29,1,0,5,87500,1,White,1,0,1,3160,8090,81000,9,0,2025,22,Private for-profit,1
30,0,1,5,200000,1,White,1,1,1,5110,4991,75000,9,1,2025,22,Private for-profit,1
28,1,1,4,200000,1,White,1,1,1,3423,7970,150000,9,1,2025,22,Private for-profit,1
30,1,0,4,22500,1,White,1,0,1,4600,9290,20000,1,0,2025,22,Part-time,1
30,0,0,5,45000,1,Black,1,0,1,2002,8370,48000,5,0,2025,22,Private for-profit,1
24,1,1,4,200000,1,White,1,0,1,3255,8191,80000,9,0,2025,22,Private for-profit,1
30,0,0,4,125000,1,White,1,0,1,9130,6170,75000,1,0,2025,22,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,4710,7080,80000,9,0,2025,22,Private for-profit,1
25,1,0,4,125000,1,White,1,0,1,2320,7860,48700,9,0,2025,22,Government,1
26,0,0,4,125000,1,White,1,0,1,1350,2290,105000,9,0,2025,22,Private for-profit,1
24,1,0,4,125000,1,White,1,0,1,4230,9290,22540,1,0,2025,22,Private for-profit,1
30,1,1,5,200000,1,White,1,0,1,3090,8191,55000,9,0,2025,22,Private for-profit,1
27,1,0,4,87500,1,Black,1,0,1,2545,7860,12000,8,0,2025,22,Private for-profit,1
27,0,1,4,87500,1,White,1,0,1,5600,3490,90000,9,0,2025,22,Private for-profit,1
24,1,1,4,87500,1,White,1,0,1,910,7870,77000,9,0,2025,22,Government,1
24,1,1,4,125000,1,White,1,0,1,910,6871,22400,9,0,2025,40,Private for-profit,1
25,0,1,4,125000,1,White,1,0,1,800,9370,80000,7,0,2025,40,Government,1
25,1,1,4,67500,1,White,1,1,1,3255,8191,60002,9,1,2025,40,Private for-profit,1
25,0,1,4,67500,1,White,1,1,1,9645,5392,40000,9,1,2025,40,Part-time,1
22,1,1,4,37500,1,Other,1,0,1,4230,7690,29000,5,0,2025,40,Private for-profit,1
29,1,0,5,37500,1,Asian,1,0,1,1760,7460,64000,7,0,2025,40,Private for-profit,1
24,1,0,4,87500,1,Asian,1,0,0,1360,7290,15000,9,0,2025,40,Government,1
24,0,1,5,125000,1,White,1,0,1,1021,7390,120000,2,0,2025,40,Private for-profit,1
23,1,1,4,125000,1,White,1,0,1,2310,7860,35000,9,0,2025,40,Government,1
26,1,1,4,67500,1,White,1,0,1,2310,7860,45000,7,0,2025,40,Private for-profit,1
30,0,1,4,67500,1,White,1,0,1,4800,6680,100000,9,0,2025,40,Private for-profit,1
25,1,0,4,125000,1,White,1,1,0,735,7071,20000,2,2,2025,40,Private for-profit,1
24,1,1,4,45000,1,White,1,0,1,2310,7860,20833,9,0,2025,40,Government,1
30,1,1,4,125000,1,Other,1,0,1,8740,770,70000,9,0,2025,40,Private for-profit,1
29,1,1,4,67500,1,Other,1,0,0,3602,8290,28000,7,0,2025,40,Part-time,1
26,1,1,4,67500,1,Black,1,0,1,3300,8191,68000,9,0,2025,40,Government,1
27,0,1,4,55000,1,Black,1,1,1,540,6991,54000,9,2,2025,40,Private for-profit,1
26,1,1,4,37500,1,White,1,1,1,40,7470,68000,2,1,2025,40,Private for-profit,1
25,0,1,4,67500,1,White,1,0,1,9600,4871,34000,7,0,2025,40,Private for-profit,1
25,1,1,4,67500,1,White,1,0,1,5160,6871,32000,5,0,2025,40,Private for-profit,1
27,0,0,4,200000,1,White,1,0,1,2710,6570,0,1,0,2025,40,Self-employed,1
27,1,0,5,8750,1,Asian,0,0,0,1240,9160,56100,9,0,2025,40,Private for-profit,1
22,1,0,4,200000,1,White,1,0,0,4600,9290,30000,1,0,2025,40,Part-time,1
24,0,0,4,200000,1,White,0,0,1,2721,8562,30000,5,0,2025,40,Private for-profit,1
22,0,0,4,67500,1,Asian,1,0,1,1360,7290,47500,9,0,2025,40,Private for-profit,1
26,1,0,4,200000,1,Other,1,0,1,5420,7870,40000,9,0,2025,40,Government,1
24,0,0,4,125000,1,Other,1,0,1,2545,7860,25000,9,0,2025,40,Government,1
22,0,1,4,125000,1,White,1,0,1,136,7580,10000,7,0,2025,40,Private for-profit,1
22,1,1,4,125000,1,Other,1,0,1,1360,770,0,0,0,2025,40,Private for-profit,1
28,0,0,5,67500,1,Asian,1,0,1,3255,7870,120000,9,0,2025,40,Government,1
26,1,0,5,55000,1,Asian,1,0,1,3090,8191,25000,9,0,2025,40,Government,1
24,1,1,4,45000,1,Other,1,0,0,5940,8380,39000,8,0,2025,40,Private for-profit,1
30,0,1,5,125000,1,White,1,1,1,1350,2280,140000,9,1,2025,40,Private for-profit,1
28,0,0,4,67500,1,Other,1,0,0,120,6671,47000,1,0,2025,40,Private for-profit,1
27,1,0,4,55000,1,White,1,1,1,2300,8470,78000,9,1,2025,40,Government,1
23,1,0,5,55000,1,Asian,0,0,1,5600,8370,60200,5,0,2025,40,Private for-profit,1
29,1,0,5,200000,0,White,1,0,1,51,6570,102000,9,0,2025,48,Private for-profit,1
26,1,1,4,200000,0,White,1,1,1,3255,8191,52000,9,2,2025,48,Private for-profit,1
27,1,0,4,200000,0,White,1,0,1,2310,7860,46000,7,0,2025,48,Government,1
30,0,0,4,200000,1,White,1,0,1,410,7072,35000,2,0,2025,48,Private for-profit,1
28,0,0,4,45000,0,White,1,0,1,3740,9470,65000,7,0,2025,48,Government,1
28,1,1,4,200000,0,White,1,1,1,2310,7860,52000,8,3,2025,48,Government,1
28,1,0,4,22500,0,White,1,0,1,3640,7980,26000,2,0,2025,48,Unemployed,0
23,0,0,4,32500,1,White,1,0,0,6660,770,40000,7,0,2025,48,Private for-profit,1
29,0,0,5,125000,1,White,1,0,1,1305,9490,32600,8,0,2025,48,Government,1
30,0,0,4,200000,1,Black,1,0,1,4700,4670,297000,9,0,2025,48,Private for-profit,1
28,1,0,4,67500,1,White,1,0,1,2050,7670,50000,9,0,2025,48,Private for-profit,1
22,1,0,4,2500,1,White,1,0,1,2310,7860,0,0,0,2025,48,Private for-profit,1
22,1,0,4,2500,1,White,1,0,1,2310,7860,0,0,0,2025,48,Private for-profit,1
22,1,0,4,32500,1,White,1,0,1,2014,9480,70000,2,0,2025,48,Government,1
28,1,1,5,200000,1,Asian,1,1,1,940,8590,100000,9,1,2025,48,Private for-profit,1
28,1,0,4,55000,1,White,1,0,1,2310,7860,55700,9,0,2025,48,Government,1
23,1,0,5,87500,1,White,1,0,1,2545,7870,24300,9,0,2025,48,Part-time,1
29,0,1,4,200000,1,White,1,0,1,440,7280,131000,9,0,2025,48,Private for-profit,1
29,1,1,5,200000,1,White,1,0,1,5400,7870,48000,9,0,2025,48,Part-time,1
26,0,1,4,200000,1,White,1,0,1,4700,4771,0,1,0,2025,48,Self-employed,1
25,1,1,5,200000,1,White,1,0,1,3110,7970,123000,2,0,2025,48,Private for-profit,1
25,1,0,4,200000,1,White,1,0,1,630,3580,121000,9,0,2025,48,Private for-profit,1
29,1,0,5,200000,1,White,1,0,1,2330,7860,108000,9,0,2025,48,Government,1
26,0,0,5,200000,1,White,1,0,1,1021,7380,100000,9,0,2025,48,Unemployed,0
25,1,0,4,200000,1,Asian,1,0,1,1006,6871,90000,9,0,2025,48,Private for-profit,1
30,1,0,5,200000,1,Black,1,0,1,350,8191,95000,9,0,2025,48,Private for-profit,1
22,0,0,4,200000,1,White,1,0,1,4840,7680,75000,9,0,2025,48,Private for-profit,1
23,0,0,4,200000,1,Asian,1,0,1,4840,7380,75000,9,0,2025,48,Private for-profit,1
22,0,0,4,200000,1,White,1,0,0,4965,7380,30000,2,0,2025,48,Private for-profit,1
24,1,0,4,67500,1,White,1,0,1,845,9380,60000,9,0,2025,48,Government,1
23,1,0,4,55000,1,White,1,0,1,2320,7860,29000,9,0,2025,48,Government,1
25,1,0,4,200000,1,Black,1,0,1,3255,8191,0,0,0,2025,48,Private for-profit,1
25,0,0,4,200000,1,Black,1,0,1,1006,7290,0,0,0,2025,48,Private for-profit,1
30,0,1,4,125000,1,White,1,0,1,1010,6970,135000,9,0,2025,48,Private for-profit,1
27,0,0,4,125000,1,Asian,1,0,1,5240,7380,100000,9,0,2025,48,Private for-profit,1
25,0,1,4,125000,1,White,1,1,1,220,770,12500,9,1,2025,48,Private for-profit,1
30,1,0,4,55000,1,Black,1,0,1,2002,7870,50700,9,0,2025,48,Private for-profit,1
28,1,0,4,200000,1,White,1,0,1,3640,7980,214000,7,0,2025,48,Private for-profit,1
29,0,0,5,200000,1,White,0,0,1,2722,7870,50000,9,0,2025,48,Private for-profit,1
23,1,0,5,67500,1,White,1,0,0,2545,7870,3000,9,0,2025,48,Part-time,1
26,0,0,5,2500,1,White,0,0,1,2545,7870,1200,9,0,2025,48,Part-time,1
27,0,0,5,2500,1,White,0,0,1,1760,7870,40000,9,0,2025,48,Part-time,1
